slug,name,playtime,released,tba,rating,rating_top,ratings_count,reviews_text_count,added,suggestions_count,updated,game_id,reviews_count,genres
shadows-of-teotihuacan,Shadows of Teotihuacan,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T07:40:51,1005196,0,"['Casual', 'Adventure']"
itty-bitty-little-kitties,Itty Bitty Little Kitties,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T07:51:45,1005206,0,"['Casual', 'Indie']"
progress-racer-rpg,Progress Racer RPG,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T07:43:03,1005198,0,"['Racing', 'RPG', 'Casual', 'Strategy', 'Indie']"
nebula-strike,Nebula Strike,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T08:05:33,1005218,0,"['Indie', 'Action']"
artemis-pearl-pirate-princess-luvina-and-the-mysti,Artemis Pearl ~Pirate Princess Luvina and the Mystical Treasure~,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T08:03:30,1005216,0,['RPG']
soul-brave,Soul Brave,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T08:52:17,1008176,0,"['Casual', 'Massively Multiplayer', 'Adventure', 'Action']"
echoes-of-undeath,Echoes of Undeath,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T09:01:10,1008183,0,"['Adventure', 'Action']"
protocol-aegirum,Protocol Aegirum,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T09:06:41,1008188,0,"['Strategy', 'Indie']"
stop-breaking-my-castle,Stop Breaking My Castle!,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T09:18:27,1008197,0,"['Casual', 'Strategy', 'Indie']"
bullets-tracks-son-of,Bullets tracks: Son of,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T09:19:29,1008198,0,"['Indie', 'Action']"
clean-minesweeper,Clean Minesweeper,0,2025-08-03,False,0.0,0,0,0,0,0,2025-08-08T09:08:44,1008190,0,['Casual']
the-last-mage-trials-of-vahrkesh,The Last Mage: Trials of Vahrkesh,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T09:33:02,1008209,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Strategy', 'Indie']"
kimchi-a-stars-in-the-trash-story,Kimchi: A Stars in the Trash Story,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T12:52:22,1008350,0,"['Casual', 'Indie', 'Adventure']"
school-exit-class-8,SCHOOL EXIT CLASS 8,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T12:55:15,1008352,0,['Adventure']
the-roadside-motel,The Roadside MOTEL,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T12:47:08,1008347,0,"['Casual', 'Indie', 'Adventure']"
ortho-blaze,Ortho Blaze,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T12:39:20,1008341,0,"['Indie', 'RPG']"
techguardian-territory-defense,TechGuardian: Territory Defense,0,2025-08-06,False,0.0,0,0,0,0,0,2025-08-08T12:31:03,1008334,0,"['Strategy', 'Indie', 'Simulation']"
sea-hotel-fish-scales,Sea Hotel: Fish Scales,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T13:09:42,1008357,0,"['Casual', 'Indie']"
bay-zero,Bay: Zero,0,2025-08-06,False,0.0,0,0,0,0,0,2025-08-08T12:24:32,1008330,0,"['Indie', 'Action']"
sweet-lyoria-cozy-homes,Sweet Lyoria: Cozy Homes,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T12:20:46,1008327,0,"['Casual', 'Indie', 'Simulation']"
hackpo,Hack&Po,0,2025-08-06,False,0.0,0,0,0,0,0,2025-08-08T11:55:01,1008309,0,"['Strategy', 'Indie']"
beasts-of-fortune,Beasts of Fortune,0,2025-08-06,False,0.0,0,0,0,0,0,2025-08-08T12:06:03,1008317,0,"['Strategy', 'Indie']"
ba-tsudeng-yatsuakari,八つ灯 | Yatsuakari,0,2025-08-06,False,0.0,0,0,0,0,0,2025-08-08T12:23:25,1008329,0,"['Adventure', 'Simulation']"
yaeijinja,YaeiJinja,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T13:36:51,1008377,0,"['Indie', 'Simulation']"
argonaut-agency-god-of-storms,Argonaut Agency: God of Storms,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T13:45:28,1008384,0,"['Casual', 'Strategy', 'Adventure', 'Simulation']"
o-4,Ô,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T09:46:52,1008216,0,"['Indie', 'Action']"
escape-from-amazonia,Escape From Amazonia,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T10:03:00,1008229,0,"['Adventure', 'Action', 'Casual', 'Strategy', 'Indie']"
wild-west-supermarket-simulator,Wild West Supermarket Simulator,0,2025-08-06,False,0.0,0,0,0,0,0,2025-08-08T14:12:42,1008388,0,"['Strategy', 'Simulation']"
my-adventure-book,My Adventure Book,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-08T13:57:35,1008393,0,"['Casual', 'Indie', 'Adventure']"
tileup,TileUp,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T10:24:48,1008245,0,"['Casual', 'Indie']"
jigzo,Jigzo,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T10:21:11,1008241,0,"['Casual', 'Indie']"
death-burger,DEATH BURGER,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T10:18:05,1008238,0,"['Adventure', 'Action']"
saga-of-guardians,Saga of Guardians,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T10:31:03,1008250,0,"['Strategy', 'Indie']"
bilge-su-bullet-baroness,Bilge Su Bullet Baroness,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T10:33:18,1008252,0,"['Indie', 'Adventure', 'Action']"
snaplt,Snaplt,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T10:23:52,1008244,0,"['Casual', 'Indie']"
minepuzzle5020,MinePuzzle5020,0,2025-08-04,False,0.0,0,0,0,0,0,2025-08-08T09:47:50,1008217,0,['Casual']
earth-saver,EARTH SAVER,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T11:35:30,1008297,0,"['Casual', 'Strategy', 'Indie', 'Action']"
fishing-time,Fishing Time,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T11:10:51,1008277,0,"['Casual', 'Indie', 'Simulation']"
antyavan,ANTYAVAN,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T10:52:50,1008262,0,"['Indie', 'Adventure', 'Action', 'RPG']"
azaran-the-demon-bottle,Azaran: The Demon Bottle,0,2025-08-05,False,0.0,0,0,0,0,0,2025-08-08T10:53:58,1008263,0,"['Indie', 'Adventure', 'Action']"
hell-builder,Hell Builder,0,2025-08-06,False,0.0,0,0,0,0,0,2025-08-08T11:45:22,1008305,0,"['Casual', 'Strategy', 'Indie']"
sudoku-9-2,Sudoku-9,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-11T08:44:19,1008460,0,"['Casual', 'Indie']"
toyland-tussle,Toyland Tussle,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-11T08:32:20,1008450,0,"['Indie', 'Action']"
melting-encyclopedia,Melting Encyclopedia,0,2025-08-07,False,0.0,0,0,0,0,0,2025-08-11T08:47:18,1008463,0,['Adventure']
nitro-battle-racing,Nitro Battle Racing,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T08:31:28,1005419,0,"['Racing', 'Action', 'Sports']"
world-of-witchcraft,World of Witchcraft,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T08:41:35,1005427,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Simulation', 'Indie']"
cats-visiting-historical-times,Cats Visiting Historical Times,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:34:21,1005512,0,"['Casual', 'Indie']"
mine-spiders,Mine Spiders,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:36:27,1005514,0,"['Casual', 'Indie', 'Adventure', 'Action']"
market-empire-simulator,Market Empire Simulator,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:16:27,1005497,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
room-dot-exe,Room Dot Exe,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:33:13,1005511,0,"['Casual', 'Indie']"
cold-bed-on-route,Cold Bed on Route,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:31:18,1005509,0,['Adventure']
la-tour-des-ombres,La Tour des Ombres,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T08:58:24,1005439,0,[]
hentai-wild-milf,Hentai Wild Milf,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:18:41,1005499,0,"['Casual', 'Indie']"
dong-fang-long-hua-chuan-the-gatekeeper-of-scarlet,东方龙华传 - The Gatekeeper of Scarlet's Mansion,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:50:03,1005478,0,"['Strategy', 'Indie', 'Action']"
fall-cat,Fall Cat,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T12:11:45,1005583,0,"['Indie', 'Action']"
pep-a-pig,Pep a Pig,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:19:15,1005545,0,"['Casual', 'Indie']"
sounds-of-her-love-2,Sounds of Her Love 2,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:26:09,1005551,0,"['Adventure', 'RPG', 'Casual', 'Simulation', 'Indie']"
super-cursor,Super Cursor,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:18:21,1005544,0,"['Indie', 'Adventure', 'Action']"
eysan,Eysan,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:23:40,1005549,0,['Casual']
abyssal-blade,ABYSSAL BLADE,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:27:07,1005552,0,"['Indie', 'Adventure', 'Action', 'RPG']"
hentai-clicker-alerinna-is-streaming,Hentai Clicker: Alerinna is streaming,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:35:26,1005558,0,"['Casual', 'Indie']"
the-between,The Between,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:31:36,1005555,0,"['Indie', 'Adventure', 'RPG']"
tears-of-vanfell-new-beginning,Tears of Vanfell: New Beginning,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:30:42,1005554,0,"['Adventure', 'Action']"
body-swap-story-aunty-yui-yuto,Body swap story—Aunty Yui & Yuto,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:53:33,1005481,0,"['Casual', 'RPG']"
sexuality-in-ancient-rome,Sexuality in Ancient Rome,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T11:57:08,1005572,0,"['Indie', 'Adventure', 'Action']"
clocking-in-to-fight-a-lich-in-another-realm,Clocking In to Fight a Lich in Another Realm,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:47:28,1005564,0,"['Indie', 'Action']"
blast-processed,Blast Processed,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T08:34:58,1005422,0,"['Indie', 'Action']"
cyclingarcaderacesimulator,CyclingArcadeRaceSimulator,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T09:15:00,1005452,0,"['Racing', 'Simulation', 'Sports']"
scalebox,ScaleBox,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T08:55:49,1005437,0,"['Casual', 'Indie']"
lab-eject,Lab Eject,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T08:44:36,1005430,0,"['Casual', 'Indie']"
velocity-riders,Velocity Riders,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T08:32:47,1005420,0,"['Racing', 'Simulation', 'Sports']"
satori-wu-ri,Satori | 悟り,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T09:10:49,1005449,0,"['Indie', 'Adventure']"
kumakichinyanzou-birth-destruction-god-dx,Kumakichi&Nyanzou Birth ☆ Destruction God DX,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T09:00:50,1005441,0,"['Casual', 'Indie', 'Action']"
infiniclick,Infiniclick,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:43:30,1005473,0,"['Casual', 'Indie', 'Simulation']"
angel-detective-agency,Angel Detective Agency,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:21:18,1005457,0,"['Casual', 'Indie', 'Adventure']"
another-game-ahhh-situation,another game ahhh! situation,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:29:19,1005463,0,"['Indie', 'Strategy', 'Adventure', 'Action']"
after-light-fades,After Light Fades,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T08:48:47,1005433,0,"['Indie', 'Adventure']"
my-last-20,My Last 20,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T09:04:30,1005444,0,"['Casual', 'Indie']"
big-theft-valkeala,Big Theft Valkeala,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T05:27:04,1005907,0,"['Indie', 'Adventure', 'Action']"
strange-place-2,Strange Place,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T05:55:18,1005929,0,"['Adventure', 'RPG', 'Casual', 'Strategy', 'Indie']"
arrow-dungeon,Arrow Dungeon,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:06:12,1005936,0,"['Indie', 'Adventure', 'Action']"
hotdog-hustler,Hotdog Hustler,0,2025-06-29,False,0.0,0,0,0,0,0,2025-06-30T05:17:41,1005900,0,"['Casual', 'Indie', 'Simulation']"
port-shipping-tycoon,Port Shipping Tycoon,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:18:52,1005946,0,"['Casual', 'Strategy', 'Adventure', 'Simulation']"
hgmgame-snail,hgmGame-snail,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:12:50,1005941,0,['Casual']
feral-echoes,Feral Echoes,0,2025-06-29,False,0.0,0,0,0,0,0,2025-06-30T06:27:38,1005948,0,"['Indie', 'Action', 'RPG']"
stranded-souls,Stranded Souls,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:35:25,1005954,0,"['Indie', 'Action']"
anomaly-protocol,Anomaly Protocol,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T07:01:53,1005977,0,"['Indie', 'Adventure', 'Action']"
stellarfish,StellarFish,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:49:09,1005965,0,"['Casual', 'Indie', 'Action']"
dreamrealms-resurgence,Dreamrealms Resurgence,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:21:21,1005994,0,"['Casual', 'Indie', 'Action', 'RPG']"
hentai-world-mystery,Hentai World Mystery,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T07:07:53,1005982,0,"['Casual', 'Indie', 'Action']"
odyssey-rpg,Odyssey RPG,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:23:37,1005996,0,"['Adventure', 'RPG']"
dentist-hour,Dentist Hour,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T07:05:35,1005980,0,"['Indie', 'Adventure']"
bu-gui-shang-fukiage,不帰上 -Fukiage,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:20:12,1005993,0,"['Indie', 'Simulation']"
rotten-crop,Rotten Crop,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:32:21,1006000,0,['Indie']
skybound-saga,Skybound Saga,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T08:27:23,1005616,0,"['Indie', 'Adventure', 'RPG']"
sushi-vs-burger-race,SUSHI vs BURGER Race,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T08:28:36,1005617,0,"['Casual', 'Racing', 'Indie']"
lets-paint-toast,Let's Paint Toast,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:56:27,1005641,0,"['Casual', 'Indie']"
kabuki-fire,KABUKI FIRE,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:13:45,1005654,0,['Action']
star-razer,Star Razer,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:07:09,1005649,0,['Action']
the-last-dig,The Last Dig,0,2025-06-22,False,0.0,0,0,0,0,0,2025-06-27T08:45:28,1005631,0,"['Casual', 'Adventure']"
gales-of-nayeli,Gales of Nayeli,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:20:57,1005660,0,"['Strategy', 'Indie', 'RPG', 'Simulation']"
growmancer,Growmancer,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:19:48,1005659,0,"['Casual', 'Indie']"
extreme-delivery,Extreme Delivery,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:17:25,1005657,0,"['Racing', 'Adventure', 'Action', 'Casual', 'Strategy', 'Sports']"
observer-protocol-the-station-first-shift,Observer Protocol: The Station - First Shift,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T08:34:45,1005622,0,"['Indie', 'Simulation']"
back-to-school-2,Back To School,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T08:29:35,1005618,0,"['Casual', 'Indie']"
escape-from-chancellors-chambers,Escape from Chancellor's Chambers,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:40:47,1005627,0,"['Casual', 'Indie', 'Adventure']"
grocery-store-tycoon,Grocery Store Tycoon,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T08:37:26,1005624,0,"['Casual', 'Indie', 'Simulation']"
hardly-workin,Hardly Workin',0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:31:08,1005710,0,"['Casual', 'Indie', 'Simulation']"
sweet-girls-collection,Sweet Girls Collection,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:49:31,1005725,0,['Adventure']
maredare,MareDare,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:53:00,1005728,0,"['Indie', 'Action']"
mortal-fight-lethal-revenge,Mortal Fight: Lethal Revenge,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T11:54:12,1005769,0,"['Casual', 'Indie', 'Adventure', 'Action']"
wego-world-war-ii-stalingrad,WEGO World War II: Stalingrad,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:02:19,1005774,0,['Strategy']
far-fishing,Far Fishing,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T12:25:39,1005790,0,"['Casual', 'Indie']"
towerdefense-blobsmash,TowerDefense BlobSmash,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:52:43,1005683,0,"['Casual', 'Strategy', 'Indie']"
sexy-crush-seduction-in-motion,Sexy Crush - Seduction in motion,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:46:31,1005678,0,"['Casual', 'Indie']"
backrooms-final-exam-part-ii,Backrooms: Final Exam Part II,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:57:30,1005811,0,"['Indie', 'Adventure', 'Simulation']"
skyline-urban-story,Skyline Urban Story,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:48:20,1005804,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
streets-of-fear,Streets of Fear,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:02:28,1005815,0,"['Indie', 'Adventure', 'Action']"
golgalian,Golgalian,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:57:49,1005731,0,['Action']
dungeon-mori,Dungeon Mori,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T11:15:49,1005746,0,"['Casual', 'Indie', 'RPG']"
aerial-aces,Aerial Aces,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T11:16:59,1005747,0,['Action']
shadow-protocol,SHADOW PROTOCOL,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T11:19:01,1005749,0,"['Casual', 'Strategy', 'Indie']"
project-mercenaria,Project Mercenaria,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:34:32,1005712,0,"['Strategy', 'Indie', 'Action']"
the-knight-in-pajamas,The Knight in Pajamas,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:42:37,1005719,0,"['Casual', 'Indie', 'Adventure', 'Action']"
billionaire-in-the-oil-boom,Billionaire in the Oil Boom,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T11:31:08,1005758,0,"['Strategy', 'Simulation']"
knight-vs-monsters,Knight vs Monsters,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T11:33:58,1005760,0,"['Adventure', 'Action']"
speed-dates-summer-edition,Speed Dates Summer Edition,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:27:42,1005662,0,"['Casual', 'Simulation']"
the-shafts-of-damnation,The Shafts of Damnation,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T10:01:47,1005690,0,"['Indie', 'Adventure', 'Action']"
questwood,Questwood,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:28:55,1005663,0,"['Indie', 'Adventure', 'Action']"
gas-station-story,Gas Station Story,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:37:12,1005670,0,"['Casual', 'Indie', 'Adventure', 'Simulation']"
knighventure,Knighventure,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:19:17,1005703,0,"['Adventure', 'Action', 'Casual', 'Strategy', 'Sports', 'Indie']"
hello-your-order,"Hello, your order...",0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:17:16,1005701,0,"['Casual', 'Indie', 'Adventure']"
born-as-a-pirate,Born as a Pirate,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:01:21,1005814,0,"['Casual', 'Adventure', 'Action']"
birdquest-find-the-difference,BirdQuest Find the Difference,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:11:15,1005822,0,"['Casual', 'Indie']"
ephemeral-2,Ephemeral,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:19:50,1005830,0,"['Racing', 'Action']"
sanguis-luna,Sanguis Luna,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:27:08,1005836,0,"['Casual', 'Indie', 'Adventure', 'RPG']"
orange-simulator-2,Orange Simulator,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:29:35,1005838,0,"['Adventure', 'Action']"
living-shadows,Living Shadows,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:34:02,1005842,0,"['Indie', 'Adventure', 'Action']"
i-hate-robots,I Hate Robots,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:56:18,1005858,0,"['Indie', 'Action']"
operation-ninurta-eris-portal,Operation Ninurta - Eris Portal,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:46:08,1005850,0,"['Casual', 'Indie', 'Adventure', 'Action']"
the-mindvasion,The Mindvasion,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:52:40,1005855,0,"['Casual', 'Indie', 'Action']"
princess-pomu-and-the-5-moons,Princess Pomu and the 5 Moons,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:51:10,1005854,0,"['Indie', 'Action']"
stack-attack-2,Stack Attack,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:59:33,1005861,0,"['Casual', 'Indie', 'Simulation', 'Sports']"
io-3,I/O,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T14:09:38,1005867,0,"['Casual', 'Indie']"
bu-si-yi-nashi-jie-noguan-guang-ri-ji-iipakuruwaru,不思議な世界の観光日記Ⅱ～パクルワールドとセジカの逆襲～,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:57:13,1006366,0,"['Casual', 'Indie', 'Adventure', 'Action']"
fastfly,FastFly,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:07:47,1006374,0,"['Indie', 'Action']"
hot-shot-monkey,Hot Shot Monkey,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:18:16,1006384,0,"['Indie', 'Action', 'RPG']"
sra,S.R.A,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:28:55,1006390,0,['Action']
gyre-2,Gyre,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T04:34:49,1006395,0,"['Casual', 'Strategy', 'Indie']"
the-bigback-room,The Bigback Room,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T03:28:02,1006340,0,['Adventure']
san-guo-zhi-qun-xiong-tian-xia,三国志群雄天下,0,2025-07-05,False,0.0,0,0,0,0,0,2025-07-11T03:39:11,1006350,0,"['Strategy', 'Indie', 'Simulation']"
glazed-mirror-myriad-cards,Glazed Mirror: Myriad Cards,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:47:40,1006405,0,"['Casual', 'Strategy', 'Indie']"
chuang-zao-shi-jie,创造世界,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:52:21,1006409,0,"['Adventure', 'RPG', 'Casual', 'Simulation', 'Massively Multiplayer']"
accordion-solitaire,Accordion Solitaire,0,2025-07-08,False,0.0,0,0,0,0,96,2025-07-11T04:56:35,356642,0,"['Casual', 'Card', 'Indie']"
arrow-buttonheart,ARROW-ButtonHeart,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:54:17,1006411,0,"['Casual', 'Indie', 'Adventure', 'Action']"
sheng-ming-chong-zi,生命蟲子,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:57:24,1006414,0,"['Racing', 'Adventure', 'Action', 'RPG', 'Strategy', 'Indie']"
chrono-stranded,Chrono Stranded,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:04:25,1006420,0,"['Indie', 'Adventure', 'Action', 'RPG']"
mirror-match-2,Mirror Match,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:29:40,1006489,0,"['Casual', 'Strategy', 'Indie']"
glorias-house,Gloria's House,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:11:32,1006476,0,"['Casual', 'Indie']"
experiments-2,EXPERIMENTS,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:13:58,1006478,0,"['Indie', 'Adventure', 'Action']"
critter-crossfire,Critter Crossfire,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:19:42,1006481,0,"['Strategy', 'Indie']"
beyond-silence,Beyond Silence,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:32:06,1006491,0,"['Indie', 'Adventure', 'Action']"
honey-glade,Honey Glade,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:36:11,1006495,0,"['Casual', 'Indie', 'Simulation']"
ground-of-aces,Ground of Aces,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:06:29,1006471,0,"['Strategy', 'Simulation']"
wordy-rain,Wordy Rain,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:23:13,1006435,0,"['Casual', 'Indie']"
seek-and-seduce-naomie,Seek and Seduce: Naomie,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:31:16,1006442,0,"['Casual', 'Indie', 'Simulation']"
gop-stop-auto,GOP STOP AUTO,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T05:37:51,1006447,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Simulation', 'Indie']"
nexus-the-zoraidian-oracle,Nexus: The Zoraidian Oracle,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:28:57,1006440,0,"['Casual', 'Indie']"
